filename,label,fold
Au_ani_30024.jpg,authentic,2
Au_ani_30025.jpg,authentic,0
Au_ani_30026.jpg,authentic,2
Au_ani_30027.jpg,authentic,3
Au_ani_30028.jpg,authentic,3
Au_ani_30029.jpg,authentic,1
Au_ani_30030.jpg,authentic,2
Au_ani_30031.jpg,authentic,4
Au_ani_30032.jpg,authentic,4
Au_ani_30033.jpg,authentic,1
Au_ani_30034.jpg,authentic,0
Au_ani_30035.jpg,authentic,4
Au_ani_30036.jpg,authentic,2
Au_ani_30037.jpg,authentic,0
Au_ani_30038.jpg,authentic,3
Au_ani_30039.jpg,authentic,1
Au_ani_30040.jpg,authentic,0
Au_ani_30041.jpg,authentic,2
Au_ani_30042.jpg,authentic,4
Au_ani_30043.jpg,authentic,4
Au_ani_30044.jpg,authentic,1
Au_ani_30045.jpg,authentic,2
Au_ani_30046.jpg,authentic,2
Au_ani_30047.jpg,authentic,0
Au_ani_30048.jpg,authentic,0
Au_ani_30049.jpg,authentic,0
Au_ani_30050.jpg,authentic,3
Au_ani_30051.jpg,authentic,3
Au_ani_30052.jpg,authentic,2
Au_ani_30053.jpg,authentic,3
Au_ani_30054.jpg,authentic,2
Au_ani_30055.jpg,authentic,2
Au_ani_30056.jpg,authentic,1
Au_ani_30057.jpg,authentic,3
Au_ani_30058.jpg,authentic,3
Au_ani_30059.jpg,authentic,2
Au_ani_30060.jpg,authentic,2
Au_ani_30061.jpg,authentic,3
Au_ani_30062.jpg,authentic,3
Au_ani_30063.jpg,authentic,1
Au_ani_30064.jpg,authentic,1
Au_ani_30065.jpg,authentic,4
Au_ani_30066.jpg,authentic,2
Au_ani_30067.jpg,authentic,0
Au_ani_30068.jpg,authentic,4
Au_ani_30069.jpg,authentic,1
Au_ani_30070.jpg,authentic,0
Au_ani_30071.jpg,authentic,2
Au_ani_30072.jpg,authentic,1
Au_ani_30073.jpg,authentic,3
Au_ani_30074.jpg,authentic,2
Au_ani_30075.jpg,authentic,3
Au_ani_30076.jpg,authentic,2
Au_ani_30077.jpg,authentic,3
Au_ani_30078.jpg,authentic,3
Au_ani_30079.jpg,authentic,1
Au_ani_30080.jpg,authentic,0
Au_ani_30081.jpg,authentic,3
Au_ani_30082.jpg,authentic,0
Au_ani_30083.jpg,authentic,1
Au_ani_30084.jpg,authentic,4
Au_ani_30085.jpg,authentic,4
Au_ani_30086.jpg,authentic,3
Au_ani_30087.jpg,authentic,2
Au_ani_30088.jpg,authentic,0
Au_ani_30089.jpg,authentic,2
Au_ani_30090.jpg,authentic,0
Au_ani_30091.jpg,authentic,1
Au_ani_30092.jpg,authentic,4
Au_ani_30093.jpg,authentic,2
Au_ani_30094.jpg,authentic,3
Au_ani_30095.jpg,authentic,0
Au_ani_30096.jpg,authentic,0
Au_ani_30097.jpg,authentic,0
Au_ani_30098.jpg,authentic,0
Au_ani_30099.jpg,authentic,4
Au_ani_30100.jpg,authentic,4
Au_ani_30101.jpg,authentic,4
Au_ani_30102.jpg,authentic,4
Au_ani_30103.jpg,authentic,2
Au_ani_30104.jpg,authentic,4
Au_ani_30105.jpg,authentic,4
Au_ani_30106.jpg,authentic,2
Au_ani_30107.jpg,authentic,2
Au_ani_30108.jpg,authentic,0
Au_ani_30109.jpg,authentic,4
Au_ani_30110.jpg,authentic,2
Au_ani_30111.jpg,authentic,2
Au_ani_30112.jpg,authentic,0
Au_ani_30113.jpg,authentic,1
Au_ani_30114.jpg,authentic,2
Au_ani_30115.jpg,authentic,1
Au_ani_30116.jpg,authentic,4
Au_ani_30117.jpg,authentic,2
Au_ani_30118.jpg,authentic,0
Au_ani_30119.jpg,authentic,1
Au_ani_30120.jpg,authentic,0
Au_ani_30121.jpg,authentic,1
Au_ani_30122.jpg,authentic,2
Au_ani_30123.jpg,authentic,1
Au_ani_30124.jpg,authentic,2
Au_ani_30125.jpg,authentic,1
Au_ani_30126.jpg,authentic,2
Au_ani_30127.jpg,authentic,1
Au_ani_30128.jpg,authentic,3
Au_ani_30129.jpg,authentic,0
Au_ani_30130.jpg,authentic,0
Au_ani_30131.jpg,authentic,3
Au_ani_30132.jpg,authentic,0
Au_ani_30133.jpg,authentic,0
Au_ani_30134.jpg,authentic,2
Au_ani_30135.jpg,authentic,3
Au_ani_30136.jpg,authentic,4
Au_ani_30137.jpg,authentic,3
Au_ani_30138.jpg,authentic,1
Au_ani_30139.jpg,authentic,2
Au_ani_30140.jpg,authentic,2
Au_ani_30141.jpg,authentic,4
Au_ani_30142.jpg,authentic,3
Au_ani_30143.jpg,authentic,2
Au_ani_30144.jpg,authentic,1
Au_ani_30145.jpg,authentic,2
Au_ani_30146.jpg,authentic,1
Au_ani_30147.jpg,authentic,3
Au_ani_30148.jpg,authentic,2
Au_ani_30149.jpg,authentic,0
Au_ani_30150.jpg,authentic,4
Au_ani_30151.jpg,authentic,1
Au_ani_30152.jpg,authentic,1
Au_ani_30153.jpg,authentic,4
Au_ani_30154.jpg,authentic,2
Au_ani_30155.jpg,authentic,1
Au_ani_30156.jpg,authentic,4
Au_ani_30157.jpg,authentic,4
Au_ani_30158.jpg,authentic,1
Au_ani_30159.jpg,authentic,4
Au_ani_30160.jpg,authentic,0
Au_ani_30161.jpg,authentic,3
Au_ani_30162.jpg,authentic,3
Au_ani_30163.jpg,authentic,1
Au_ani_30164.jpg,authentic,3
Au_ani_30165.jpg,authentic,4
Au_ani_30166.jpg,authentic,1
Au_ani_30167.jpg,authentic,2
Au_ani_30168.jpg,authentic,0
Au_ani_30169.jpg,authentic,0
Au_ani_30170.jpg,authentic,2
Au_ani_30171.jpg,authentic,1
Au_ani_30172.jpg,authentic,1
Au_ani_30173.jpg,authentic,1
Au_ani_30174.jpg,authentic,3
Au_ani_30175.jpg,authentic,0
Au_ani_30176.jpg,authentic,3
Au_ani_30177.jpg,authentic,0
Au_ani_30178.jpg,authentic,0
Au_ani_30179.jpg,authentic,1
Au_ani_30180.jpg,authentic,1
Au_ani_30181.jpg,authentic,1
Au_ani_30182.jpg,authentic,3
Au_ani_30183.jpg,authentic,0
Au_ani_30184.jpg,authentic,4
Au_ani_30185.jpg,authentic,0
Au_ani_30186.jpg,authentic,2
Au_ani_30187.jpg,authentic,3
Au_ani_30188.jpg,authentic,4
Au_ani_30189.jpg,authentic,0
Au_ani_30190.jpg,authentic,2
Au_ani_30191.jpg,authentic,3
Au_ani_30192.jpg,authentic,2
Au_ani_30193.jpg,authentic,1
Au_ani_30194.jpg,authentic,0
Au_ani_30195.jpg,authentic,1
Au_ani_30196.jpg,authentic,1
Au_ani_30197.jpg,authentic,2
Au_ani_30198.jpg,authentic,3
Au_ani_30199.jpg,authentic,1
Au_ani_30200.jpg,authentic,2
Au_ani_30201.jpg,authentic,3
Au_ani_30202.jpg,authentic,1
Au_ani_30203.jpg,authentic,2
Au_ani_30204.jpg,authentic,4
Au_ani_30205.jpg,authentic,3
Au_ani_30206.jpg,authentic,2
Au_ani_30207.jpg,authentic,2
Au_ani_30208.jpg,authentic,0
Au_ani_30209.jpg,authentic,0
Au_ani_30210.jpg,authentic,1
Au_ani_30211.jpg,authentic,1
Au_ani_30212.jpg,authentic,4
Au_ani_30213.jpg,authentic,0
Au_ani_30214.jpg,authentic,4
Au_ani_30215.jpg,authentic,0
Au_ani_30216.jpg,authentic,4
Au_ani_30217.jpg,authentic,1
Au_ani_30218.jpg,authentic,2
Au_ani_30219.jpg,authentic,0
Au_ani_30220.jpg,authentic,1
Au_ani_30221.jpg,authentic,1
Au_ani_30222.jpg,authentic,4
Au_ani_30223.jpg,authentic,3
Au_ani_30224.jpg,authentic,3
Au_ani_30225.jpg,authentic,3
Au_ani_30226.jpg,authentic,3
Au_ani_30227.jpg,authentic,1
Au_ani_30228.jpg,authentic,2
Au_ani_30229.jpg,authentic,0
Au_ani_30230.jpg,authentic,0
Au_ani_30231.jpg,authentic,0
Au_ani_30232.jpg,authentic,1
Au_ani_30233.jpg,authentic,1
Au_ani_30234.jpg,authentic,3
Au_ani_30235.jpg,authentic,1
Au_ani_30236.jpg,authentic,3
Au_ani_30237.jpg,authentic,3
Au_ani_30238.jpg,authentic,0
Au_ani_30239.jpg,authentic,0
Au_ani_30240.jpg,authentic,4
Au_ani_30241.jpg,authentic,0
Au_ani_30242.jpg,authentic,3
Au_ani_30243.jpg,authentic,2
Au_ani_30244.jpg,authentic,0
Au_ani_30245.jpg,authentic,3
Au_ani_30246.jpg,authentic,4
Au_ani_30247.jpg,authentic,4
Au_ani_30248.jpg,authentic,0
Au_ani_30249.jpg,authentic,3
Au_ani_30250.jpg,authentic,4
Au_ani_30251.jpg,authentic,4
Au_ani_30252.jpg,authentic,3
Au_ani_30253.jpg,authentic,3
Au_ani_30254.jpg,authentic,4
Au_ani_30255.jpg,authentic,2
Au_ani_30256.jpg,authentic,0
Au_ani_30257.jpg,authentic,3
Au_ani_30258.jpg,authentic,3
Au_ani_30259.jpg,authentic,3
Au_ani_30260.jpg,authentic,3
Au_ani_30261.jpg,authentic,1
Au_ani_30262.jpg,authentic,1
Au_ani_30263.jpg,authentic,2
Au_ani_30264.jpg,authentic,2
Au_ani_30265.jpg,authentic,0
Au_ani_30266.jpg,authentic,3
Au_ani_30267.jpg,authentic,4
Au_ani_30268.jpg,authentic,0
Au_ani_30269.jpg,authentic,2
Au_ani_30270.jpg,authentic,1
Au_ani_30271.jpg,authentic,2
Au_ani_30272.jpg,authentic,3
Au_ani_30273.jpg,authentic,1
Au_ani_30274.jpg,authentic,3
Au_ani_30275.jpg,authentic,4
Au_ani_30276.jpg,authentic,3
Au_ani_30277.jpg,authentic,4
Au_ani_30278.jpg,authentic,4
Au_ani_30279.jpg,authentic,3
Au_ani_30280.jpg,authentic,2
Au_ani_30281.jpg,authentic,2
Au_ani_30282.jpg,authentic,3
Au_ani_30283.jpg,authentic,0
Au_ani_30284.jpg,authentic,4
Au_ani_30285.jpg,authentic,3
Au_ani_30286.jpg,authentic,4
Au_ani_30287.jpg,authentic,1
Au_ani_30288.jpg,authentic,3
Au_ani_30289.jpg,authentic,0
Au_ani_30290.jpg,authentic,0
Au_ani_30291.jpg,authentic,0
Au_ani_30292.jpg,authentic,2
Au_ani_30293.jpg,authentic,3
Au_ani_30294.jpg,authentic,4
Au_ani_30295.jpg,authentic,1
Au_ani_30296.jpg,authentic,0
Au_ani_30297.jpg,authentic,1
Au_ani_30298.jpg,authentic,4
Au_ani_30299.jpg,authentic,1
Au_ani_30300.jpg,authentic,1
Au_ani_30301.jpg,authentic,3
Au_ani_30302.jpg,authentic,0
Au_ani_30303.jpg,authentic,2
Au_ani_30304.jpg,authentic,3
Au_ani_30305.jpg,authentic,4
Au_ani_30306.jpg,authentic,0
Au_ani_30307.jpg,authentic,0
Au_ani_30308.jpg,authentic,4
Au_ani_30309.jpg,authentic,0
Au_ani_30310.jpg,authentic,4
Au_ani_30311.jpg,authentic,3
Au_ani_30312.jpg,authentic,1
Au_ani_30313.jpg,authentic,1
Au_ani_30314.jpg,authentic,1
Au_ani_30315.jpg,authentic,1
Au_ani_30316.jpg,authentic,3
Au_ani_30317.jpg,authentic,4
Au_ani_30318.jpg,authentic,4
Au_ani_30319.jpg,authentic,0
Au_ani_30320.jpg,authentic,1
Au_ani_30321.jpg,authentic,4
Au_ani_30322.jpg,authentic,3
Au_ani_30323.jpg,authentic,3
Au_ani_30324.jpg,authentic,2
Au_ani_30325.jpg,authentic,0
Au_ani_30326.jpg,authentic,0
Au_ani_30327.jpg,authentic,0
Au_ani_30328.jpg,authentic,3
Au_ani_30329.jpg,authentic,4
Au_ani_30330.jpg,authentic,2
Au_ani_30331.jpg,authentic,0
Au_ani_30332.jpg,authentic,1
Au_ani_30333.jpg,authentic,2
Au_ani_30334.jpg,authentic,0
Au_ani_30335.jpg,authentic,2
Au_ani_30336.jpg,authentic,4
Au_ani_30337.jpg,authentic,2
Au_ani_30338.jpg,authentic,4
Au_ani_30339.jpg,authentic,3
Au_ani_30340.jpg,authentic,4
Au_ani_30341.jpg,authentic,3
Au_ani_30342.jpg,authentic,1
Au_ani_30343.jpg,authentic,1
Au_ani_30344.jpg,authentic,1
Au_ani_30345.jpg,authentic,4
Au_ani_30346.jpg,authentic,1
Au_ani_30347.jpg,authentic,0
Au_ani_30348.jpg,authentic,4
Au_ani_30349.jpg,authentic,1
Au_ani_30350.jpg,authentic,0
Au_ani_30351.jpg,authentic,2
Au_ani_30352.jpg,authentic,1
Au_ani_30353.jpg,authentic,1
Au_ani_30354.jpg,authentic,0
Au_ani_30355.jpg,authentic,4
Au_ani_30356.jpg,authentic,0
Au_ani_30357.jpg,authentic,1
Au_ani_30358.jpg,authentic,4
Au_ani_30359.jpg,authentic,4
Au_ani_30360.jpg,authentic,0
Au_ani_30361.jpg,authentic,0
Au_ani_30362.jpg,authentic,3
Au_ani_30363.jpg,authentic,0
Au_ani_30364.jpg,authentic,0
Au_ani_30365.jpg,authentic,0
Au_ani_30366.jpg,authentic,3
Au_ani_30367.jpg,authentic,0
Au_ani_30368.jpg,authentic,3
Au_ani_30369.jpg,authentic,3
Au_ani_30370.jpg,authentic,2
Au_ani_30371.jpg,authentic,0
Au_ani_30372.jpg,authentic,0
Au_ani_30373.jpg,authentic,2
Au_ani_30374.jpg,authentic,3
Au_ani_30375.jpg,authentic,3
Au_ani_30376.jpg,authentic,1
Au_ani_30377.jpg,authentic,1
Au_ani_30378.jpg,authentic,2
Au_ani_30379.jpg,authentic,1
Au_ani_30380.jpg,authentic,3
Au_ani_30381.jpg,authentic,1
Au_ani_30382.jpg,authentic,2
Au_ani_30383.jpg,authentic,1
Au_ani_30384.jpg,authentic,2
Au_ani_30385.jpg,authentic,2
Au_ani_30386.jpg,authentic,4
Au_ani_30387.jpg,authentic,0
Au_ani_30388.jpg,authentic,0
Au_ani_30389.jpg,authentic,0
Au_ani_30390.jpg,authentic,0
Au_ani_30391.jpg,authentic,4
Au_ani_30392.jpg,authentic,0
Au_ani_30393.jpg,authentic,3
Au_ani_30394.jpg,authentic,0
Au_ani_30395.jpg,authentic,3
Au_ani_30396.jpg,authentic,4
Au_ani_30397.jpg,authentic,0
Au_ani_30398.jpg,authentic,1
Au_ani_30399.jpg,authentic,3
Au_ani_30400.jpg,authentic,4
Au_ani_30401.jpg,authentic,1
Au_ani_30402.jpg,authentic,0
Au_ani_30403.jpg,authentic,2
Au_ani_30404.jpg,authentic,3
Au_ani_30405.jpg,authentic,3
Au_ani_30406.jpg,authentic,0
Au_ani_30407.jpg,authentic,0
Au_ani_30408.jpg,authentic,4
Au_ani_30409.jpg,authentic,3
Au_ani_30410.jpg,authentic,1
Au_ani_30411.jpg,authentic,1
Au_ani_30412.jpg,authentic,4
Au_ani_30413.jpg,authentic,0
Au_ani_30414.jpg,authentic,2
Au_ani_30415.jpg,authentic,2
Au_ani_30416.jpg,authentic,0
Au_ani_30417.jpg,authentic,0
Au_ani_30418.jpg,authentic,0
Au_ani_30419.jpg,authentic,3
Au_ani_30420.jpg,authentic,3
Au_ani_30421.jpg,authentic,4
Au_ani_30422.jpg,authentic,2
Au_ani_30423.jpg,authentic,2
Au_ani_30424.jpg,authentic,4
Au_ani_30425.jpg,authentic,0
Au_ani_30426.jpg,authentic,1
Au_ani_30427.jpg,authentic,3
Au_ani_30428.jpg,authentic,2
Au_ani_30429.jpg,authentic,4
Au_ani_30430.jpg,authentic,0
Au_ani_30431.jpg,authentic,4
Au_ani_30432.jpg,authentic,4
Au_ani_30433.jpg,authentic,4
Au_ani_30434.jpg,authentic,1
Au_ani_30435.jpg,authentic,0
Au_ani_30436.jpg,authentic,0
Au_ani_30437.jpg,authentic,1
Au_ani_30438.jpg,authentic,1
